Date,High,Market Cap
"Aug 28, 2016",574.04,"9,089,312,935"
"Aug 27, 2016",579.84,"9,025,464,112"
"Aug 26, 2016",580.62,"9,178,145,243"
"Aug 25, 2016",580.45,"9,147,297,036"
"Aug 24, 2016",583.59,"9,184,728,961"
"Aug 23, 2016",589.47,"9,234,845,697"
"Aug 22, 2016",588.45,"9,286,647,694"
"Aug 21, 2016",584.16,"9,199,366,517"
"Aug 20, 2016",582.82,"9,204,384,754"
"Aug 19, 2016",578.24,"9,107,313,927"
"Aug 18, 2016",577.79,"9,085,487,925"
"Aug 17, 2016",580.89,"9,066,995,409"
"Aug 16, 2016",581.74,"9,132,941,526"
"Aug 15, 2016",573.58,"8,970,719,083"
"Aug 14, 2016",585.67,"9,020,848,475"
"Aug 13, 2016",589.77,"9,258,715,472"
"Aug 12, 2016",589.91,"9,288,722,581"
"Aug 11, 2016",597.54,"9,312,340,020"
"Aug 10, 2016",599.98,"9,358,441,335"
"Aug 09, 2016",591.09,"9,289,374,235"
"Aug 08, 2016",592.99,"9,339,910,963"
"Aug 07, 2016",597.51,"9,364,710,627"
"Aug 06, 2016",588.40,"9,286,055,404"
"Aug 05, 2016",578.28,"9,083,715,053"
"Aug 04, 2016",579.50,"9,133,817,995"
"Aug 03, 2016",573.36,"8,944,279,139"
"Aug 02, 2016",612.85,"8,644,864,335"
"Aug 01, 2016",626.12,"9,572,348,580"
"Jul 31, 2016",655.28,"9,861,866,433"
"Jul 30, 2016",658.22,"10,340,045,284"
"Jul 29, 2016",657.80,"10,369,809,306"
"Jul 28, 2016",657.59,"10,337,749,269"
"Jul 27, 2016",657.46,"10,325,917,979"
"Jul 26, 2016",656.22,"10,284,392,843"
"Jul 25, 2016",661.83,"10,319,876,749"
"Jul 24, 2016",663.11,"10,432,244,355"
"Jul 23, 2016",656.37,"10,340,881,944"
"Jul 22, 2016",666.58,"10,261,989,674"
"Jul 21, 2016",666.22,"10,487,976,073"
"Jul 20, 2016",672.93,"10,497,527,596"
"Jul 19, 2016",673.28,"10,609,525,767"
"Jul 18, 2016",681.55,"10,612,299,585"
"Jul 17, 2016",682.36,"10,711,263,460"
"Jul 16, 2016",666.46,"10,415,413,843"
"Jul 15, 2016",667.08,"10,453,381,650"
"Jul 14, 2016",662.90,"10,370,714,378"
"Jul 13, 2016",668.70,"10,312,716,681"
"Jul 12, 2016",675.26,"10,470,577,835"
"Jul 11, 2016",659.63,"10,203,318,330"
"Jul 10, 2016",652.29,"10,229,001,841"
"Jul 09, 2016",666.38,"10,252,979,330"
"Jul 08, 2016",666.71,"10,496,037,616"
"Jul 07, 2016",682.43,"10,084,880,016"
"Jul 06, 2016",681.90,"10,661,460,872"
"Jul 05, 2016",683.49,"10,553,590,036"
"Jul 04, 2016",683.66,"10,756,225,162"
"Jul 03, 2016",704.97,"10,360,455,388"
"Jul 02, 2016",703.70,"11,066,171,356"
"Jul 01, 2016",686.15,"10,632,674,990"
"Jun 30, 2016",675.40,"10,583,527,799"
"Jun 29, 2016",644.68,"10,055,423,427"
"Jun 28, 2016",659.25,"10,164,806,261"
"Jun 27, 2016",655.28,"10,292,371,661"
"Jun 26, 2016",665.98,"9,883,123,077"
"Jun 25, 2016",691.73,"10,442,165,051"
"Jun 24, 2016",681.73,"10,442,233,719"
"Jun 23, 2016",629.33,"9,791,649,877"
"Jun 22, 2016",678.67,"9,352,374,507"
"Jun 21, 2016",735.88,"10,456,853,278"
"Jun 20, 2016",764.08,"11,561,085,979"
"Jun 19, 2016",766.62,"11,974,386,667"
"Jun 18, 2016",777.99,"11,852,610,450"
"Jun 17, 2016",775.36,"11,734,973,407"
"Jun 16, 2016",773.72,"12,004,751,236"
"Jun 15, 2016",696.30,"10,876,756,116"
"Jun 14, 2016",704.50,"10,734,585,656"
"Jun 13, 2016",716.00,"11,026,918,233"
"Jun 12, 2016",684.84,"10,529,624,647"
"Jun 11, 2016",607.12,"9,493,578,714"
"Jun 10, 2016",579.13,"9,033,522,014"
"Jun 09, 2016",582.20,"8,987,040,811"
"Jun 08, 2016",582.84,"9,094,354,021"
"Jun 07, 2016",590.26,"9,013,335,474"
"Jun 06, 2016",586.47,"9,151,021,089"
"Jun 05, 2016",582.81,"8,983,555,643"
"Jun 04, 2016",590.13,"8,945,981,422"
"Jun 03, 2016",574.64,"8,889,102,698"
"Jun 02, 2016",540.35,"8,399,598,923"
"Jun 01, 2016",543.08,"8,381,321,200"
"May 31, 2016",546.62,"8,293,035,755"
"May 30, 2016",544.35,"8,330,000,111"
"May 29, 2016",553.96,"8,209,050,618"
"May 28, 2016",533.47,"8,266,477,338"
"May 27, 2016",478.15,"7,382,558,440"
"May 26, 2016",453.64,"7,067,871,184"
"May 25, 2016",450.30,"7,007,360,094"
"May 24, 2016",447.10,"6,949,432,035"
"May 23, 2016",444.35,"6,919,346,395"
"May 22, 2016",443.43,"6,842,082,300"
"May 21, 2016",443.78,"6,900,237,725"
"May 20, 2016",444.05,"6,890,716,750"
"May 19, 2016",454.63,"6,827,425,412"
"May 18, 2016",456.00,"7,073,564,772"
"May 17, 2016",455.07,"7,058,821,457"
"May 16, 2016",458.20,"7,063,120,268"
"May 15, 2016",458.69,"7,114,461,730"
"May 14, 2016",456.84,"7,083,394,303"
"May 13, 2016",457.05,"7,081,726,955"
"May 12, 2016",454.95,"7,065,960,832"
"May 11, 2016",454.58,"7,032,699,388"
"May 10, 2016",461.93,"7,002,714,977"
"May 09, 2016",462.48,"7,149,827,444"
"May 08, 2016",459.42,"7,117,822,794"
"May 07, 2016",460.67,"7,115,722,136"
"May 06, 2016",461.38,"7,130,556,704"
"May 05, 2016",448.51,"6,948,331,748"
"May 04, 2016",450.38,"6,927,161,701"
"May 03, 2016",451.10,"6,980,826,502"
"May 02, 2016",452.45,"6,891,791,430"
"May 01, 2016",452.48,"7,001,712,750"
"Apr 30, 2016",455.59,"6,944,860,514"
"Apr 29, 2016",455.38,"7,048,201,013"
"Apr 28, 2016",449.55,"6,952,183,242"
"Apr 27, 2016",467.08,"6,883,732,526"
"Apr 26, 2016",467.96,"7,213,507,974"
"Apr 25, 2016",466.62,"7,139,621,427"
"Apr 24, 2016",460.15,"7,093,731,211"
"Apr 23, 2016",450.28,"6,964,275,296"
"Apr 22, 2016",449.81,"6,892,364,370"
"Apr 21, 2016",450.55,"6,947,795,903"
"Apr 20, 2016",443.05,"6,821,898,724"
"Apr 19, 2016",436.02,"6,729,223,763"
"Apr 18, 2016",429.27,"6,620,723,761"
"Apr 17, 2016",431.37,"6,600,878,376"
"Apr 16, 2016",432.63,"6,648,182,380"
"Apr 15, 2016",429.93,"6,633,436,610"
"Apr 14, 2016",425.37,"6,548,113,819"
"Apr 13, 2016",426.66,"6,537,929,600"
"Apr 12, 2016",427.28,"6,558,651,418"
"Apr 11, 2016",422.74,"6,515,321,585"
"Apr 10, 2016",422.43,"6,499,536,744"
"Apr 09, 2016",420.89,"6,464,539,022"
"Apr 08, 2016",425.36,"6,477,294,354"
"Apr 07, 2016",423.66,"6,512,693,215"
"Apr 06, 2016",424.53,"6,521,491,709"
"Apr 05, 2016",424.26,"6,529,351,750"
"Apr 04, 2016",422.34,"6,487,898,586"
"Apr 03, 2016",421.58,"6,477,828,309"
"Apr 02, 2016",422.08,"6,475,857,111"
"Apr 01, 2016",418.17,"6,429,593,619"
"Mar 31, 2016",418.37,"6,409,062,819"
"Mar 30, 2016",416.83,"6,378,356,002"
"Mar 29, 2016",426.20,"6,402,954,687"
"Mar 28, 2016",426.86,"6,519,889,575"
"Mar 27, 2016",428.80,"6,557,030,843"
"Mar 26, 2016",418.99,"6,420,042,696"
"Mar 25, 2016",418.08,"6,406,608,048"
"Mar 24, 2016",418.68,"6,393,094,869"
"Mar 23, 2016",419.27,"6,416,845,742"
"Mar 22, 2016",418.38,"6,416,025,151"
"Mar 21, 2016",413.42,"6,341,110,984"
"Mar 20, 2016",414.63,"6,346,546,570"
"Mar 19, 2016",410.98,"6,294,271,612"
"Mar 18, 2016",420.55,"6,279,128,504"
"Mar 17, 2016",421.00,"6,447,467,967"
"Mar 16, 2016",417.69,"6,390,672,724"
"Mar 15, 2016",418.13,"6,386,304,534"
"Mar 14, 2016",416.68,"6,378,632,901"
"Mar 13, 2016",416.60,"6,340,701,565"
"Mar 12, 2016",421.80,"6,301,963,440"
"Mar 11, 2016",423.93,"6,454,555,816"
"Mar 10, 2016",417.51,"6,383,105,414"
"Mar 09, 2016",416.03,"6,346,735,710"
"Mar 08, 2016",416.24,"6,331,422,309"
"Mar 07, 2016",415.92,"6,335,164,892"
"Mar 06, 2016",411.91,"6,232,667,872"
"Mar 05, 2016",411.26,"6,122,091,567"
"Mar 04, 2016",425.18,"6,279,024,638"
"Mar 03, 2016",425.37,"6,441,066,887"
"Mar 02, 2016",435.92,"6,475,329,604"
"Mar 01, 2016",439.65,"6,643,686,404"
"Feb 29, 2016",441.51,"6,681,444,705"
"Feb 28, 2016",435.68,"6,615,986,322"
"Feb 27, 2016",434.23,"6,599,515,471"
"Feb 26, 2016",432.15,"6,592,327,507"
"Feb 25, 2016",427.72,"6,474,784,226"
"Feb 24, 2016",425.55,"6,479,395,124"
"Feb 23, 2016",439.86,"6,413,836,323"
"Feb 22, 2016",439.05,"6,671,673,493"
"Feb 21, 2016",448.05,"6,686,294,225"
"Feb 20, 2016",441.98,"6,659,985,887"
"Feb 19, 2016",423.10,"6,408,881,658"
"Feb 18, 2016",426.00,"6,431,547,586"
"Feb 17, 2016",421.17,"6,337,628,174"
"Feb 16, 2016",408.95,"6,201,590,434"
"Feb 15, 2016",410.38,"6,089,064,891"
"Feb 14, 2016",407.23,"6,194,711,495"
"Feb 13, 2016",391.86,"5,959,279,526"
"Feb 12, 2016",384.95,"5,842,238,586"
"Feb 11, 2016",383.13,"5,770,550,973"
"Feb 10, 2016",385.48,"5,799,042,060"
"Feb 09, 2016",377.25,"5,712,106,127"
"Feb 08, 2016",379.88,"5,671,240,831"
"Feb 07, 2016",380.87,"5,718,023,735"
"Feb 06, 2016",386.63,"5,714,879,155"
"Feb 05, 2016",391.09,"5,865,136,968"
"Feb 04, 2016",391.61,"5,909,517,630"
"Feb 03, 2016",374.95,"5,609,971,377"
"Feb 02, 2016",375.88,"5,676,528,707"
"Feb 01, 2016",378.07,"5,653,747,618"
"Jan 31, 2016",380.35,"5,587,253,351"
"Jan 30, 2016",380.92,"5,729,296,096"
"Jan 29, 2016",384.38,"5,745,985,821"
"Jan 28, 2016",395.50,"5,756,710,303"
"Jan 27, 2016",396.84,"5,977,545,745"
"Jan 26, 2016",397.77,"5,933,372,928"
"Jan 25, 2016",402.32,"5,925,345,408"
"Jan 24, 2016",405.48,"6,093,787,908"
"Jan 23, 2016",394.54,"5,858,059,876"
"Jan 22, 2016",410.41,"5,780,764,155"
"Jan 21, 2016",422.88,"6,198,658,815"
"Jan 20, 2016",425.27,"6,347,836,794"
"Jan 19, 2016",387.73,"5,740,934,168"
"Jan 18, 2016",388.10,"5,845,656,048"
"Jan 17, 2016",390.96,"5,770,478,451"
"Jan 16, 2016",390.56,"5,848,063,566"
"Jan 15, 2016",430.26,"5,496,598,039"
"Jan 14, 2016",433.32,"6,490,638,885"
"Jan 13, 2016",435.19,"6,520,360,056"
"Jan 12, 2016",448.18,"6,568,800,100"
"Jan 11, 2016",450.66,"6,758,931,030"
"Jan 10, 2016",448.31,"6,750,440,386"
"Jan 09, 2016",454.64,"6,742,767,343"
"Jan 08, 2016",462.93,"6,825,700,454"
"Jan 07, 2016",458.77,"6,896,279,078"
"Jan 06, 2016",431.86,"6,458,942,098"
"Jan 05, 2016",434.18,"6,500,393,256"
"Jan 04, 2016",434.52,"6,515,713,340"
"Jan 03, 2016",433.74,"6,467,429,942"
"Jan 02, 2016",436.06,"6,517,390,487"
"Jan 01, 2016",436.25,"6,529,299,589"
"Dec 31, 2015",432.92,"6,471,217,491"
"Dec 30, 2015",434.39,"6,410,381,455"
"Dec 29, 2015",432.98,"6,504,194,854"
"Dec 28, 2015",429.77,"6,341,733,237"
"Dec 27, 2015",424.01,"6,348,296,234"
"Dec 26, 2015",457.49,"6,262,844,602"
"Dec 25, 2015",458.30,"6,836,936,569"
"Dec 24, 2015",458.46,"6,825,070,740"
"Dec 23, 2015",444.53,"6,634,776,277"
"Dec 22, 2015",443.69,"6,545,633,139"
"Dec 21, 2015",444.73,"6,574,990,256"
"Dec 20, 2015",462.64,"6,633,988,873"
"Dec 19, 2015",465.58,"6,926,346,391"
"Dec 18, 2015",465.18,"6,943,912,954"
"Dec 17, 2015",457.86,"6,829,095,335"
"Dec 16, 2015",465.21,"6,810,202,753"
"Dec 15, 2015",465.32,"6,963,784,692"
"Dec 14, 2015",447.14,"6,645,395,797"
"Dec 13, 2015",441.68,"6,487,293,999"
"Dec 12, 2015",469.10,"6,504,325,267"
"Dec 11, 2015",451.94,"6,755,795,193"
"Dec 10, 2015",419.51,"6,209,105,142"
"Dec 09, 2015",423.12,"6,238,015,413"
"Dec 08, 2015",415.56,"6,206,381,460"
"Dec 07, 2015",399.97,"5,905,560,136"
"Dec 06, 2015",402.81,"5,803,305,524"
"Dec 05, 2015",389.79,"5,804,247,032"
"Dec 04, 2015",363.52,"5,418,154,665"
"Dec 03, 2015",370.27,"5,384,892,776"
"Dec 02, 2015",362.23,"5,355,891,235"
"Dec 01, 2015",378.93,"5,403,653,927"
"Nov 30, 2015",382.36,"5,623,195,997"
"Nov 29, 2015",371.94,"5,531,872,177"
"Nov 28, 2015",359.54,"5,323,252,537"
"Nov 27, 2015",363.59,"5,331,719,786"
"Nov 26, 2015",366.76,"5,250,750,575"
"Nov 25, 2015",329.13,"4,884,886,822"
"Nov 24, 2015",323.06,"4,762,244,474"
"Nov 23, 2015",325.12,"4,805,632,296"
"Nov 22, 2015",327.01,"4,826,466,938"
"Nov 21, 2015",328.16,"4,860,628,038"
"Nov 20, 2015",326.47,"4,786,301,542"
"Nov 19, 2015",335.33,"4,846,272,452"
"Nov 18, 2015",336.53,"4,970,560,298"
"Nov 17, 2015",338.35,"4,976,765,824"
"Nov 16, 2015",331.63,"4,911,040,461"
"Nov 15, 2015",334.66,"4,752,464,063"
"Nov 14, 2015",338.18,"4,940,266,781"
"Nov 13, 2015",340.91,"4,996,160,115"
"Nov 12, 2015",345.08,"5,015,563,456"
"Nov 11, 2015",340.58,"4,612,831,323"
"Nov 10, 2015",381.39,"4,993,021,697"
"Nov 09, 2015",385.28,"5,635,560,843"
"Nov 08, 2015",389.89,"5,532,072,311"
"Nov 07, 2015",390.59,"5,725,035,162"
"Nov 06, 2015",395.84,"5,545,657,295"
"Nov 05, 2015",447.56,"5,720,251,077"
"Nov 04, 2015",495.56,"6,092,006,971"
"Nov 03, 2015",417.90,"5,969,855,535"
"Nov 02, 2015",365.36,"5,343,556,482"
"Nov 01, 2015",327.47,"4,813,287,206"
"Oct 31, 2015",332.78,"4,645,486,246"
"Oct 30, 2015",334.17,"4,849,062,146"
"Oct 29, 2015",318.17,"4,638,392,428"
"Oct 28, 2015",306.33,"4,500,730,950"
"Oct 27, 2015",296.21,"4,339,689,442"
"Oct 26, 2015",285.30,"4,213,260,473"
"Oct 25, 2015",294.06,"4,188,180,600"
"Oct 24, 2015",281.71,"4,157,184,875"
"Oct 23, 2015",278.68,"4,080,023,363"
"Oct 22, 2015",276.51,"4,042,524,308"
"Oct 21, 2015",270.77,"3,927,192,474"
"Oct 20, 2015",270.83,"3,973,292,564"
"Oct 19, 2015",264.82,"3,883,581,668"
"Oct 18, 2015",271.67,"3,856,061,829"
"Oct 17, 2015",273.58,"3,987,684,186"
"Oct 16, 2015",266.14,"3,872,283,809"
"Oct 15, 2015",255.96,"3,745,440,578"
"Oct 14, 2015",254.27,"3,710,065,546"
"Oct 13, 2015",250.24,"3,672,589,342"
"Oct 12, 2015",247.45,"3,609,927,997"
"Oct 11, 2015",247.24,"3,634,686,068"
"Oct 10, 2015",245.32,"3,602,763,687"
"Oct 09, 2015",244.23,"3,586,932,176"
"Oct 08, 2015",244.25,"3,562,238,314"
"Oct 07, 2015",246.68,"3,571,170,510"
"Oct 06, 2015",246.93,"3,615,828,118"
"Oct 05, 2015",240.38,"3,531,508,720"
"Oct 04, 2015",238.97,"3,499,387,367"
"Oct 03, 2015",239.32,"3,505,385,987"
"Oct 02, 2015",238.54,"3,483,431,578"
"Oct 01, 2015",238.45,"3,486,370,082"
"Sep 30, 2015",237.73,"3,463,625,759"
"Sep 29, 2015",239.80,"3,471,967,520"
"Sep 28, 2015",239.34,"3,506,933,730"
"Sep 27, 2015",234.53,"3,412,467,834"
"Sep 26, 2015",235.40,"3,434,809,258"
"Sep 25, 2015",237.43,"3,445,723,754"
"Sep 24, 2015",235.65,"3,435,744,312"
"Sep 23, 2015",231.84,"3,372,747,846"
"Sep 22, 2015",232.39,"3,376,737,583"
"Sep 21, 2015",231.22,"3,324,121,324"
"Sep 20, 2015",232.37,"3,383,764,499"
"Sep 19, 2015",233.21,"3,387,141,915"
"Sep 18, 2015",234.35,"3,408,098,085"
"Sep 17, 2015",230.29,"3,360,247,349"
"Sep 16, 2015",231.21,"3,349,613,966"
"Sep 15, 2015",259.18,"3,366,532,054"
"Sep 14, 2015",232.44,"3,370,579,521"
"Sep 13, 2015",235.93,"3,367,774,557"
"Sep 12, 2015",240.12,"3,435,801,820"
"Sep 11, 2015",241.17,"3,506,204,486"
"Sep 10, 2015",241.29,"3,481,466,104"
"Sep 09, 2015",244.42,"3,475,960,739"
"Sep 08, 2015",245.78,"3,554,439,286"
"Sep 07, 2015",242.11,"3,498,762,116"
"Sep 06, 2015",242.91,"3,497,748,612"
"Sep 05, 2015",236.14,"3,426,594,646"
"Sep 04, 2015",230.90,"3,356,910,010"
"Sep 03, 2015",229.60,"3,310,618,588"
"Sep 02, 2015",230.58,"3,340,404,203"
"Sep 01, 2015",231.22,"3,322,548,147"
"Aug 31, 2015",231.96,"3,349,845,416"
"Aug 30, 2015",232.07,"3,330,085,315"
"Aug 29, 2015",233.22,"3,344,063,019"
"Aug 28, 2015",235.22,"3,366,649,823"
"Aug 27, 2015",228.64,"3,269,360,632"
"Aug 26, 2015",231.18,"3,284,040,048"
"Aug 25, 2015",226.32,"3,221,751,642"
"Aug 24, 2015",228.14,"3,059,460,627"
"Aug 23, 2015",232.71,"3,315,466,697"
"Aug 22, 2015",234.96,"3,346,961,926"
"Aug 21, 2015",236.43,"3,377,704,243"
"Aug 20, 2015",237.37,"3,417,123,139"
"Aug 19, 2015",237.41,"3,290,448,603"
"Aug 18, 2015",257.99,"3,063,104,570"
"Aug 17, 2015",260.51,"3,742,748,055"
"Aug 16, 2015",262.44,"3,749,501,856"
"Aug 15, 2015",266.67,"3,792,757,590"
"Aug 14, 2015",267.47,"3,851,715,726"
"Aug 13, 2015",266.23,"3,827,588,724"
"Aug 12, 2015",270.67,"3,859,888,131"
"Aug 11, 2015",270.39,"3,917,142,819"
"Aug 10, 2015",267.03,"3,830,352,069"
"Aug 09, 2015",267.00,"3,838,130,130"
"Aug 08, 2015",279.93,"3,778,049,024"
"Aug 07, 2015",280.39,"4,045,993,359"
"Aug 06, 2015",281.91,"4,030,445,072"
"Aug 05, 2015",285.50,"4,077,254,001"
"Aug 04, 2015",285.71,"4,124,558,889"
"Aug 03, 2015",285.47,"4,065,895,598"
"Aug 02, 2015",283.03,"4,084,832,103"
"Aug 01, 2015",284.93,"4,069,120,370"
"Jul 31, 2015",288.96,"4,112,089,481"
"Jul 30, 2015",290.13,"4,155,381,827"
"Jul 29, 2015",294.54,"4,181,390,010"
"Jul 28, 2015",296.65,"4,250,112,630"
"Jul 27, 2015",297.77,"4,237,522,843"
"Jul 26, 2015",293.05,"4,222,888,242"
"Jul 25, 2015",290.73,"4,164,295,442"
"Jul 24, 2015",289.25,"4,157,148,934"
"Jul 23, 2015",278.11,"3,979,625,902"
"Jul 22, 2015",277.67,"3,995,572,964"
"Jul 21, 2015",280.55,"3,974,491,489"
"Jul 20, 2015",278.98,"4,018,965,413"
"Jul 19, 2015",275.67,"3,940,581,988"
"Jul 18, 2015",282.53,"3,958,065,833"
"Jul 17, 2015",280.28,"4,022,845,730"
"Jul 16, 2015",291.18,"4,001,916,229"
"Jul 15, 2015",293.25,"4,112,343,300"
"Jul 14, 2015",296.15,"4,134,767,190"
"Jul 13, 2015",310.95,"4,199,736,520"
"Jul 12, 2015",314.39,"4,469,117,252"
"Jul 11, 2015",298.51,"4,212,919,911"
"Jul 10, 2015",294.59,"4,093,705,987"
"Jul 09, 2015",272.33,"3,867,547,719"
"Jul 08, 2015",272.97,"3,889,020,940"
"Jul 07, 2015",271.34,"3,822,200,106"
"Jul 06, 2015",277.42,"3,861,831,490"
"Jul 05, 2015",274.51,"3,901,985,539"
"Jul 04, 2015",261.46,"3,742,827,088"
"Jul 03, 2015",257.08,"3,676,575,981"
"Jul 02, 2015",261.63,"3,662,295,200"
"Jul 01, 2015",265.17,"3,707,306,173"
"Jun 30, 2015",267.87,"3,770,229,522"
"Jun 29, 2015",257.17,"3,683,193,712"
"Jun 28, 2015",251.17,"3,566,939,394"
"Jun 27, 2015",251.34,"3,594,402,691"
"Jun 26, 2015",243.75,"3,487,699,724"
"Jun 25, 2015",243.33,"3,475,370,256"
"Jun 24, 2015",244.34,"3,441,763,637"
"Jun 23, 2015",247.30,"3,494,929,113"
"Jun 22, 2015",247.92,"3,532,599,174"
"Jun 21, 2015",245.22,"3,488,106,467"
"Jun 20, 2015",245.83,"3,505,477,188"
"Jun 19, 2015",250.98,"3,495,994,564"
"Jun 18, 2015",252.11,"3,557,986,321"
"Jun 17, 2015",256.85,"3,560,953,387"
"Jun 16, 2015",251.74,"3,582,987,588"
"Jun 15, 2015",237.84,"3,381,329,191"
"Jun 14, 2015",234.86,"3,333,657,006"
"Jun 13, 2015",232.65,"3,316,504,361"
"Jun 12, 2015",231.06,"3,281,061,201"
"Jun 11, 2015",230.29,"3,276,293,900"
"Jun 10, 2015",229.78,"3,262,644,979"
"Jun 09, 2015",230.95,"3,265,176,585"
"Jun 08, 2015",229.46,"3,256,350,969"
"Jun 07, 2015",226.19,"3,175,547,196"
"Jun 06, 2015",225.72,"3,213,722,676"
"Jun 05, 2015",225.97,"3,203,220,875"
"Jun 04, 2015",226.58,"3,193,504,505"
"Jun 03, 2015",227.40,"3,214,774,292"
"Jun 02, 2015",226.42,"3,212,962,177"
"Jun 01, 2015",231.71,"3,171,172,508"
"May 31, 2015",233.25,"3,273,756,425"
"May 30, 2015",237.09,"3,317,769,214"
"May 29, 2015",237.52,"3,370,295,930"
"May 28, 2015",237.82,"3,373,816,958"
"May 27, 2015",238.64,"3,371,257,543"
"May 26, 2015",238.24,"3,368,066,799"
"May 25, 2015",241.02,"3,367,127,977"
"May 24, 2015",241.98,"3,420,845,884"
"May 23, 2015",241.02,"3,390,435,704"
"May 22, 2015",240.97,"3,410,712,372"
"May 21, 2015",236.24,"3,338,890,048"
"May 20, 2015",234.68,"3,319,170,901"
"May 19, 2015",234.15,"3,288,950,473"
"May 18, 2015",237.21,"3,304,944,920"
"May 17, 2015",238.02,"3,356,176,986"
"May 16, 2015",237.70,"3,345,969,203"
"May 15, 2015",238.75,"3,365,752,047"
"May 14, 2015",237.80,"3,355,311,496"
"May 13, 2015",243.70,"3,346,584,200"
"May 12, 2015",242.88,"3,412,644,998"
"May 11, 2015",244.27,"3,426,529,646"
"May 10, 2015",244.07,"3,399,245,238"
"May 09, 2015",247.80,"3,420,193,701"
"May 08, 2015",246.27,"3,448,119,178"
"May 07, 2015",239.10,"3,354,923,757"
"May 06, 2015",236.45,"3,247,353,903"
"May 05, 2015",239.20,"3,335,976,518"
"May 04, 2015",242.64,"3,375,997,790"
"May 03, 2015",243.24,"3,394,161,416"
"May 02, 2015",235.73,"3,316,683,008"
"May 01, 2015",238.97,"3,275,574,610"
"Apr 30, 2015",239.56,"3,332,094,504"
"Apr 29, 2015",227.04,"3,185,479,101"
"Apr 28, 2015",229.49,"3,185,425,042"
"Apr 27, 2015",233.30,"3,232,938,332"
"Apr 26, 2015",226.94,"3,093,216,938"
"Apr 25, 2015",232.56,"3,190,508,610"
"Apr 24, 2015",236.30,"3,258,311,725"
"Apr 23, 2015",236.48,"3,330,762,351"
"Apr 22, 2015",237.91,"3,297,795,229"
"Apr 21, 2015",235.27,"3,312,299,315"
"Apr 20, 2015",226.35,"3,161,599,719"
"Apr 19, 2015",226.35,"3,132,226,860"
"Apr 18, 2015",224.32,"3,142,049,362"
"Apr 17, 2015",228.91,"3,134,573,444"
"Apr 16, 2015",229.67,"3,213,884,952"
"Apr 15, 2015",223.83,"3,146,465,248"
"Apr 14, 2015",224.98,"3,080,098,939"
"Apr 13, 2015",236.93,"3,155,548,414"
"Apr 12, 2015",237.73,"3,317,129,018"
"Apr 11, 2015",239.54,"3,321,976,615"
"Apr 10, 2015",243.69,"3,314,409,567"
"Apr 09, 2015",246.12,"3,420,248,520"
"Apr 08, 2015",253.85,"3,438,326,345"
"Apr 07, 2015",255.80,"3,552,014,128"
"Apr 06, 2015",261.80,"3,583,466,919"
"Apr 05, 2015",260.67,"3,654,268,030"
"Apr 04, 2015",255.26,"3,556,559,216"
"Apr 03, 2015",256.04,"3,564,354,620"
"Apr 02, 2015",254.46,"3,544,973,232"
"Apr 01, 2015",247.54,"3,463,619,267"
"Mar 31, 2015",248.73,"3,420,112,896"
"Mar 30, 2015",249.24,"3,465,419,693"
"Mar 29, 2015",253.14,"3,397,187,115"
"Mar 28, 2015",254.21,"3,537,377,134"
"Mar 27, 2015",256.81,"3,455,731,911"
"Mar 26, 2015",254.35,"3,475,701,380"
"Mar 25, 2015",249.19,"3,442,129,496"
"Mar 24, 2015",267.00,"3,432,718,154"
"Mar 23, 2015",277.30,"3,727,111,341"
"Mar 22, 2015",269.75,"3,743,193,531"
"Mar 21, 2015",262.20,"3,631,424,642"
"Mar 20, 2015",264.85,"3,654,506,819"
"Mar 19, 2015",264.24,"3,642,156,965"
"Mar 18, 2015",285.34,"3,576,671,767"
"Mar 17, 2015",292.36,"3,983,144,494"
"Mar 16, 2015",294.11,"4,053,198,429"
"Mar 15, 2015",286.53,"3,993,628,668"
"Mar 14, 2015",286.34,"3,929,758,785"
"Mar 13, 2015",294.50,"3,976,948,638"
"Mar 12, 2015",297.09,"4,101,535,995"
"Mar 11, 2015",297.39,"4,128,796,573"
"Mar 10, 2015",300.04,"4,063,305,050"
"Mar 09, 2015",292.70,"4,032,241,702"
"Mar 08, 2015",277.86,"3,818,877,362"
"Mar 07, 2015",277.85,"3,844,351,385"
"Mar 06, 2015",277.61,"3,794,156,466"
"Mar 05, 2015",281.67,"3,841,201,000"
"Mar 04, 2015",284.23,"3,797,385,224"
"Mar 03, 2015",285.80,"3,916,108,523"
"Mar 02, 2015",276.30,"3,831,178,959"
"Mar 01, 2015",261.66,"3,615,181,538"
"Feb 28, 2015",254.69,"3,531,776,636"
"Feb 27, 2015",256.65,"3,524,820,596"
"Feb 26, 2015",237.71,"3,282,272,605"
"Feb 25, 2015",239.34,"3,295,875,814"
"Feb 24, 2015",239.90,"3,312,489,904"
"Feb 23, 2015",240.11,"3,313,897,879"
"Feb 22, 2015",246.39,"3,272,629,326"
"Feb 21, 2015",255.32,"3,390,372,210"
"Feb 20, 2015",247.10,"3,379,032,908"
"Feb 19, 2015",242.67,"3,329,631,566"
"Feb 18, 2015",244.25,"3,273,812,262"
"Feb 17, 2015",245.77,"3,373,706,168"
"Feb 16, 2015",239.52,"3,237,573,873"
"Feb 15, 2015",265.61,"3,250,242,178"
"Feb 14, 2015",259.81,"3,560,717,936"
"Feb 13, 2015",240.26,"3,256,814,719"
"Feb 12, 2015",222.20,"3,066,996,120"
